983379600000,201321.0,monthly
980960400000,176646.0,monthly
978282000000,167108.0,monthly
975603600000,192978.0,monthly
973011600000,185475.0,monthly
970333200000,187704.0,monthly
967741200000,210685.0,monthly
965062800000,187688.0,monthly
962384400000,159903.0,monthly
959792400000,237143.0,monthly
957114000000,190188.0,monthly
954522000000,186872.0,monthly
951843600000,212974.0,monthly
949338000000,189153.0,monthly
946659600000,185813.0,monthly
943981200000,202677.0,monthly
941389200000,183986.0,monthly
938710800000,193889.0,monthly
936118800000,202427.0,monthly
933440400000,186590.0,monthly
930762000000,159656.0,monthly
928170000000,198372.0,monthly
925491600000,182326.0,monthly
922899600000,180224.0,monthly
920221200000,204755.0,monthly
917802000000,185255.0,monthly
915123600000,171934.0,monthly
912445200000,185472.0,monthly
909853200000,177925.0,monthly
907174800000,181357.0,monthly
904582800000,193961.0,monthly
901904400000,173662.0,monthly
899226000000,145785.0,monthly
896634000000,187991.0,monthly
893955600000,175154.0,monthly
891363600000,178239.0,monthly
888685200000,193649.0,monthly
886266000000,182332.0,monthly
883587600000,164391.0,monthly
880909200000,179906.0,monthly
878317200000,185230.0,monthly
875638800000,183393.0,monthly
873046800000,190959.0,monthly
870368400000,170465.0,monthly
867690000000,150782.0,monthly
865098000000,187205.0,monthly
862419600000,165694.0,monthly
859827600000,170687.0,monthly
857149200000,180530.0,monthly
854730000000,172311.0,monthly
852051600000,155358.0,monthly
849373200000,166228.0,monthly
846781200000,168650.0,monthly
844102800000,169459.0,monthly
841510800000,174797.0,monthly
838832400000,153637.0,monthly
836154000000,138374.0,monthly
833562000000,172897.0,monthly
830883600000,163769.0,monthly
828291600000,155093.0,monthly
825613200000,176264.0,monthly
823107600000,159185.0,monthly
820429200000,150440.0,monthly
817750800000,163769.0,monthly
815158800000,156881.0,monthly
812480400000,158469.0,monthly
809888400000,168324.0,monthly
807210000000,151465.0,monthly
804531600000,123259.0,monthly
801939600000,161688.0,monthly
799261200000,151770.0,monthly
796669200000,146225.0,monthly
793990800000,167745.0,monthly
791571600000,156606.0,monthly
788893200000,143440.0,monthly
786214800000,154895.0,monthly
783622800000,150202.0,monthly
780944400000,151572.0,monthly
778352400000,153625.0,monthly
775674000000,142852.0,monthly
772995600000,119501.0,monthly
770403600000,155070.0,monthly
767725200000,140366.0,monthly
765133200000,137847.0,monthly
762454800000,149256.0,monthly
760035600000,139057.0,monthly
757357200000,131392.0,monthly
754678800000,138273.0,monthly
752086800000,131460.0,monthly
749408400000,135483.0,monthly
746816400000,134114.0,monthly
744138000000,124150.0,monthly
741459600000,107698.0,monthly
738867600000,138459.0,monthly
736189200000,123210.0,monthly
733597200000,126589.0,monthly
730918800000,138668.0,monthly
728499600000,130164.0,monthly
725821200000,115794.0,monthly
723142800000,131937.0,monthly
720550800000,121759.0,monthly
717872400000,131334.0,monthly
715280400000,126277.0,monthly
712602000000,113623.0,monthly
709923600000,103025.0,monthly
707331600000,131268.0,monthly
704653200000,122274.0,monthly
702061200000,123268.0,monthly
699382800000,129309.0,monthly
696877200000,118429.0,monthly
