1367341200000,389681.0,monthly
1364749200000,362964.0,monthly
1362070800000,374171.0,monthly
1359651600000,332486.0,monthly
1356973200000,333695.0,monthly
1354294800000,416807.0,monthly
1351702800000,368593.0,monthly
1349024400000,355823.0,monthly
1346432400000,342582.0,monthly
1343754000000,372986.0,monthly
1341075600000,351520.0,monthly
1338483600000,356083.0,monthly
1335805200000,373129.0,monthly
1333213200000,349194.0,monthly
1330534800000,368502.0,monthly
1328029200000,331470.0,monthly
1325350800000,315540.0,monthly
1322672400000,408910.0,monthly
1320080400000,351517.0,monthly
1317402000000,337067.0,monthly
1314810000000,333642.0,monthly
1312131600000,352224.0,monthly
1309453200000,341381.0,monthly
1306861200000,346620.0,monthly
1304182800000,348979.0,monthly
1301590800000,339014.0,monthly
1298912400000,345052.0,monthly
1296493200000,299920.0,monthly
1293814800000,298626.0,monthly
1291136400000,386878.0,monthly
1288544400000,328381.0,monthly
1285866000000,315059.0,monthly
1283274000000,307638.0,monthly
1280595600000,322319.0,monthly
1277917200000,320915.0,monthly
1275325200000,319183.0,monthly
1272646800000,324820.0,monthly
1270054800000,316940.0,monthly
1267376400000,321305.0,monthly
1264957200000,275566.0,monthly
1262278800000,279044.0,monthly
1259600400000,362735.0,monthly
1257008400000,303850.0,monthly
1254330000000,300360.0,monthly
1251738000000,288071.0,monthly
1249059600000,314505.0,monthly
1246381200000,308847.0,monthly
1243789200000,306050.0,monthly
1241110800000,307481.0,monthly
1238518800000,292041.0,monthly
1235840400000,290068.0,monthly
1233421200000,264465.0,monthly
1230742800000,273998.0,monthly
1228064400000,346513.0,monthly
1225472400000,299238.0,monthly
1222794000000,311422.0,monthly
1220202000000,313308.0,monthly
1217523600000,342443.0,monthly
1214845200000,344158.0,monthly
1212253200000,339791.0,monthly
1209574800000,357277.0,monthly
1206982800000,331002.0,monthly
1204304400000,334416.0,monthly
1201798800000,308171.0,monthly
1199120400000,307576.0,monthly
1196442000000,387473.0,monthly
1193850000000,341848.0,monthly
1191171600000,331073.0,monthly
1188579600000,317145.0,monthly
1185901200000,349191.0,monthly
1183222800000,333815.0,monthly
1180630800000,338189.0,monthly
1177952400000,353201.0,monthly
1175360400000,321981.0,monthly
1172682000000,335917.0,monthly
1170262800000,290065.0,monthly
1167584400000,295284.0,monthly
1164906000000,380188.0,monthly
1162314000000,323089.0,monthly
1159635600000,312976.0,monthly
1157043600000,310775.0,monthly
1154365200000,339155.0,monthly
1151686800000,325905.0,monthly
1149094800000,330844.0,monthly
1146416400000,337393.0,monthly
1143824400000,316526.0,monthly
1141146000000,326153.0,monthly
1138726800000,282417.0,monthly
1136048400000,286152.0,monthly
1133370000000,370726.0,monthly
1130778000000,311715.0,monthly
1128099600000,302213.0,monthly
1125507600000,300439.0,monthly
1122829200000,321409.0,monthly
1120150800000,316887.0,monthly
1117558800000,317375.0,monthly
1114880400000,311292.0,monthly
1112288400000,302054.0,monthly
1109610000000,306384.0,monthly
1107190800000,265320.0,monthly
1104512400000,263469.0,monthly
1101834000000,354627.0,monthly
1099242000000,294278.0,monthly
1096563600000,287468.0,monthly
1093971600000,282974.0,monthly
1091293200000,294133.0,monthly
1088614800000,294875.0,monthly
1086022800000,289664.0,monthly
1083344400000,296253.0,monthly
1080752400000,284325.0,monthly
1078074000000,287944.0,monthly
1075568400000,253689.0,monthly
1072890000000,252818.0,monthly
1070211600000,327693.0,monthly
1067619600000,272396.0,monthly
1064941200000,273781.0,monthly
1062349200000,265331.0,monthly
1059670800000,285212.0,monthly
1056992400000,279323.0,monthly
1054400400000,271242.0,monthly
1051722000000,281482.0,monthly
1049130000000,265990.0,monthly
1046451600000,264532.0,monthly
1044032400000,233478.0,monthly
1041354000000,242271.0,monthly
1038675600000,308821.0,monthly
1036083600000,263738.0,monthly
1033405200000,259945.0,monthly
1030813200000,246350.0,monthly
1028134800000,277716.0,monthly
1025456400000,266795.0,monthly
1022864400000,260385.0,monthly
1020186000000,271682.0,monthly
1017594000000,257357.0,monthly
1014915600000,257133.0,monthly
1012496400000,228084.0,monthly
1009818000000,230546.0,monthly
1007139600000,298666.0,monthly
1004547600000,262004.0,monthly
1001869200000,265188.0,monthly
999277200000,236210.0,monthly
996598800000,266460.0,monthly
993920400000,251504.0,monthly
991328400000,260315.0,monthly
988650000000,268658.0,monthly
986058000000,249062.0,monthly
983379600000,253439.0,monthly
980960400000,223971.0,monthly
978282000000,226791.0,monthly
975603600000,294197.0,monthly
973011600000,252145.0,monthly
970333200000,245167.0,monthly
967741200000,243624.0,monthly
965062800000,257487.0,monthly
962384400000,244445.0,monthly
959792400000,255066.0,monthly
957114000000,257581.0,monthly
954522000000,239051.0,monthly
951843600000,253717.0,monthly
949338000000,227087.0,monthly
946659600000,213709.0,monthly
943981200000,293013.0,monthly
941389200000,240857.0,monthly
938710800000,233193.0,monthly
936118800000,230665.0,monthly
933440400000,240478.0,monthly
930762000000,236992.0,monthly
928170000000,236830.0,monthly
925491600000,237462.0,monthly
922899600000,227109.0,monthly
920221200000,230230.0,monthly
917802000000,199451.0,monthly
915123600000,196810.0,monthly
912445200000,265618.0,monthly
909853200000,218969.0,monthly
907174800000,220499.0,monthly
904582800000,208915.0,monthly
901904400000,216605.0,monthly
899226000000,217687.0,monthly
896634000000,220867.0,monthly
893955600000,221155.0,monthly
891363600000,212262.0,monthly
888685200000,207973.0,monthly
886266000000,183767.0,monthly
883587600000,187445.0,monthly
880909200000,249389.0,monthly
878317200000,207533.0,monthly
875638800000,210145.0,monthly
873046800000,201415.0,monthly
870368400000,211952.0,monthly
867690000000,208856.0,monthly
865098000000,205491.0,monthly
862419600000,211516.0,monthly
859827600000,199219.0,monthly
857149200000,203750.0,monthly
854730000000,178428.0,monthly
852051600000,181073.0,monthly
849373200000,237478.0,monthly
846781200000,203621.0,monthly
844102800000,201927.0,monthly
841510800000,189424.0,monthly
838832400000,204270.0,monthly
836154000000,197140.0,monthly
833562000000,196842.0,monthly
830883600000,205797.0,monthly
828291600000,191886.0,monthly
825613200000,191851.0,monthly
823107600000,173941.0,monthly
820429200000,167372.0,monthly
817750800000,227552.0,monthly
815158800000,193405.0,monthly
812480400000,184276.0,monthly
809888400000,182521.0,monthly
807210000000,193370.0,monthly
804531600000,182909.0,monthly
801939600000,191609.0,monthly
799261200000,190269.0,monthly
796669200000,176635.0,monthly
793990800000,181910.0,monthly
791571600000,155156.0,monthly
788893200000,158004.0,monthly
786214800000,221549.0,monthly
783622800000,184272.0,monthly
780944400000,178642.0,monthly
778352400000,175128.0,monthly
775674000000,182445.0,monthly
772995600000,173198.0,monthly
770403600000,178509.0,monthly
767725200000,175527.0,monthly
765133200000,170795.0,monthly
762454800000,173562.0,monthly
760035600000,146332.0,monthly
757357200000,145276.0,monthly
754678800000,206174.0,monthly
752086800000,169980.0,monthly
749408400000,163992.0,monthly
746816400000,159298.0,monthly
744138000000,163989.0,monthly
741459600000,164590.0,monthly
738867600000,162964.0,monthly
736189200000,163519.0,monthly
733597200000,158615.0,monthly
730918800000,153025.0,monthly
728499600000,134462.0,monthly
725821200000,137020.0,monthly
723142800000,191347.0,monthly
720550800000,154824.0,monthly
717872400000,155987.0,monthly
715280400000,148158.0,monthly
712602000000,152476.0,monthly
709923600000,152586.0,monthly
707331600000,151849.0,monthly
704653200000,152420.0,monthly
702061200000,147175.0,monthly
699382800000,142488.0,monthly
696877200000,131244.0,monthly
694198800000,130683.0,monthly
